id track,name,popularity,duration ms,explicit,artists,id artists,release date,release year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time signature,artist id 1,artist id 1 followers,artist id 1 genres,artist id 1 popularity,artist id 2,artist id 2 followers,artist id 2 genres,artist id 2 popularity,artist id 3,artist id 3 followers,artist id 3 genres,artist id 3 popularity,artist id 4,artist id 5,artist id 6,artist id 7,artist id 8,artist id 9,artist id 10,artist id 11,artist id 12,artist id 13,artist id 14,artist id 15,artist id 16,artist id 17,artist id 18,artist id 19,artist id 20,artist id 21,artist id 22,artist id 23,artist id 24,artist id 25,artist id 26,artist id 27,artist id 28,artist id 29,artist id 30,artist id 31,artist id 32,artist id 33,artist id 34,artist id 35,artist id 36,artist id 37,artist id 38,artist id 39,artist id 40,artist id 41,artist id 42,artist id 43,artist id 44,artist id 45,artist id 46,artist id 47,artist id 48,artist id 49,artist id 50,artist id 51,artist id 52,artist id 53,artist id 54,artist id 55,artist id 56,artist id 57,artist id 58,artist 1,artist 2,artist 3,artist 4,artist 5,artist 6,artist 7,artist 8,artist 9,artist 10,artist 11,artist 12,artist 13,artist 14,artist 15,artist 16,artist 17,artist 18,artist 19,artist 20,artist 21,artist 22,artist 23,artist 24,artist 25,artist 26,artist 27,artist 28,artist 29,artist 30,artist 31,artist 32,artist 33,artist 34,artist 35,artist 36,artist 37,artist 38,artist 39,artist 40,artist 41,artist 42,artist 43,artist 44,artist 45,artist 46,artist 47,artist 48,artist 49,artist 50,artist 51,artist 52,artist 53,artist 54,artist 55,artist 56,artist 57,artist 58
0012iPKNQl1zhdYwq3iVa1,"Serenade to Music (From ""The Merchant of Venice, Act V, Scene 1""): ""Look how the floor of heaven is thick inlaid""",0,114533,0,"['Ralph Vaughan Williams', 'Leonard Bernstein', 'New York Philharmonic']","['7wNkISK49lKeXuRaZcQVFe', '2LmyJyCF5V1eQyvHgJNbTn', '3gacryguGmpmCvgPGt2CBI']",1950,1950,0.148,0.149,7,-20.05,0,0.0376,0.933,0.759,0.152,0.0372,81.435,4,7wNkISK49lKeXuRaZcQVFe,75300,"['classical', 'early music', 'post-romantic era']",57,2LmyJyCF5V1eQyvHgJNbTn,145894,"['american modern classical', 'classical', 'classical performance', 'orchestral performance']",64,3gacryguGmpmCvgPGt2CBI,80746,"['american orchestra', 'classical', 'classical performance', 'orchestra']",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ralph Vaughan Williams,Leonard Bernstein,New York Philharmonic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00147h65HDYSncB3byziPP,My Shining Hour,12,241440,0,['Ella Fitzgerald'],['5V0MlUE1Bft0mbLlND7FJz'],1/1/1961,1961,0.238,0.253,10,-13.898,1,0.0315,0.877,0,0.0748,0.164,90.855,4,5V0MlUE1Bft0mbLlND7FJz,1931266,"['adult standards', 'jazz blues', 'swing', 'vocal jazz']",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ella Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0017A6SJgTbfQVU2EtsPNo,Pangarap,39,235440,0,"[""Barbie's Cradle""]",['2cUM0BKXb6AP3CQAYK7xOw'],1/1/2001,2001,0.682,0.401,2,-10.068,1,0.0236,0.279,0.0117,0.0887,0.566,97.091,4,2cUM0BKXb6AP3CQAYK7xOw,103090,"['opm', 'pinoy indie', 'pinoy rock']",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbie's Cradle],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0018QzCxmMrpa0FubbNdak,Embárgame A Mi,31,147933,0,['Los Invasores De Nuevo León'],['5CGtBYmVPeLhI1kM2Fn9Gv'],1/1/1993,1993,0.804,0.796,9,-8.616,1,0.032,0.319,0.000127,0.0987,0.965,113.964,4,5CGtBYmVPeLhI1kM2Fn9Gv,1028885,"['corrido', 'norteno', 'regional mexican']",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Invasores De Nuevo León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001AGGmHtn4FUzXgAUxz39,Mi Larga Espera,13,191504,0,['Jorge Luis Hortúa'],['06R3opMhCs8yKsTKZfn6qN'],1/1/1991,1991,0.516,0.295,7,-15.558,0,0.0662,0.676,0,0.195,0.881,150.542,3,06R3opMhCs8yKsTKZfn6qN,64154,"['classic colombian pop', 'musica popular colombiana']",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jorge Luis Hortúa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001e2JrYMwnTeRnxf3sgIz,"Violin Concerto In D, Op.35, TH. 59: 2. Canzonetta (Andante)",12,364280,0,"['Pyotr Ilyich Tchaikovsky', 'Alfredo Campoli', 'London Symphony Orchestra', 'Ataúlfo Argenta']","['3MKCzCnpzw3TjUYs2v7vDA', '7MKl2t1B7oGprdL3uYc9Rt', '5yxyJsFanEAuwSM5kOuZKc', '16Tv8Es1dOEzT0hHKA9ChT']",1/1/1953,1953,0.192,0.0763,3,-24.388,1,0.0425,0.951,0.284,0.0702,0.0554,91.097,3,3MKCzCnpzw3TjUYs2v7vDA,964370,"['classical', 'late romantic era', 'russian romanticism']",71,7MKl2t1B7oGprdL3uYc9Rt,226,['italian violin'],10,5yxyJsFanEAuwSM5kOuZKc,219166,"['british orchestra', 'classical', 'classical performance', 'orchestra']",78,16Tv8Es1dOEzT0hHKA9ChT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pyotr Ilyich Tchaikovsky,Alfredo Campoli,London Symphony Orchestra,Ataúlfo Argenta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001eyxfoYptAWzvF4ewLrR,"Die Meistersinger von Nürnberg, WWV 96 / Act 3: ""Morgenlich leuchtend""",28,602267,0,"['Richard Wagner', 'Plácido Domingo', 'Dietrich Fischer-Dieskau', 'Orchester der Deutschen Oper Berlin', 'Eugen Jochum']","['1C1x4MVkql8AiABuTw6DgE', '4pU3BpenOZFEBzORx2YBJW', '10CN8N2O3FlGlPVJWBiu5D', '4UH0f8KeI9GR9H403vxsNO', '6XVxGOzn7c2rLi1GpXxm5v']",1/1/1976,1976,0.326,0.181,0,-17.757,1,0.0473,0.982,0.0327,0.198,0.144,135.032,3,1C1x4MVkql8AiABuTw6DgE,475865,"['classical', 'german opera', 'german romanticism', 'late romantic era']",58,4pU3BpenOZFEBzORx2YBJW,141977,"['classical tenor', 'opera', 'operatic pop']",59,10CN8N2O3FlGlPVJWBiu5D,22103,"['art song', 'choral', 'classical', 'classical baritone', 'classical performance', 'opera']",47,4UH0f8KeI9GR9H403vxsNO,6XVxGOzn7c2rLi1GpXxm5v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Richard Wagner,Plácido Domingo,Dietrich Fischer-Dieskau,Orchester der Deutschen Oper Berlin,Eugen Jochum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001f6XLtM53gwKSauiUcKI,Tigresa - Remixed Original Album,31,379987,0,['Caetano Veloso'],['7HGNYPmbDrMkylWqeFCOIQ'],1/1/1977,1977,0.556,0.315,1,-12.923,0,0.228,0.151,0,0.102,0.364,129.998,4,7HGNYPmbDrMkylWqeFCOIQ,1554033,"['bossa nova', 'mpb', 'nova mpb', 'samba de roda', 'tropicalia']",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caetano Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001gx41rQo0bKh063TrC1I,Camino a Camagüey,22,382030,0,['Silvio Rodríguez'],['4rUyBlggM5tZUH5QZn9ZuO'],1/1/1984,1984,0.503,0.233,10,-16.827,1,0.0675,0.813,0.0129,0.546,0.153,129.254,4,4rUyBlggM5tZUH5QZn9ZuO,926268,"['cantautor', 'latin alternative', 'nueva cancion', 'rock en espanol', 'trova']",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silvio Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001GxQGaFwTjxM7tmKbMF3,La Falla Fue Tuya,30,214493,0,"['Diomedes Diaz', 'Juancho Rois']","['66NweiA3nU84k1S3SZdTSG', '0ZDAU5BLvLXTYqlrjW6KF1']",2004,2004,0.547,0.731,11,-6.055,1,0.0737,0.206,0,0.0939,0.965,159.801,4,66NweiA3nU84k1S3SZdTSG,1792102,"['cumbia', 'vallenato']",63,0ZDAU5BLvLXTYqlrjW6KF1,3860,['vallenato'],56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diomedes Diaz,Juancho Rois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001hyVfKgE2R1a0TBXeLlV,Adrenalina,52,219742,1,"['Pole.', '333.Empty']","['7D62OQfwvslnxJn9DkZm2F', '1ft2nNENe1wNSFpNSmb0rX']",5/20/2019,2019,0.666,0.554,11,-10.353,1,0.0325,0.67,0.00025,0.0631,0.414,130.052,4,7D62OQfwvslnxJn9DkZm2F,88446,"['spanish pop', 'urbano espanol']",65,1ft2nNENe1wNSFpNSmb0rX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pole.,333.Empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001I9iXPNwN0HlHfdQjDIX,El Senyor de Les Pedres,21,267840,0,['Sangtraït'],['0T4rfoOZaBOSDm6DyGVGzF'],1/1/1988,1988,0.453,0.688,5,-9.075,1,0.0556,0.0267,5.21E-06,0.293,0.42,120.953,4,0T4rfoOZaBOSDm6DyGVGzF,15039,"['cantautor', 'catalan folk', 'indie catala', 'punk catala', 'rock catala']",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sangtraït,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001IcYypSE1ryXKY5KNIin,Baby Sleep Waves,58,2704053,0,['littleONES'],['2p8rLc4EurmlEyJq770JPl'],10/8/2016,2016,0.111,0.376,10,-27.786,0,0.0863,0.566,0.716,0.31,1.00E-05,95.28,5,2p8rLc4EurmlEyJq770JPl,9633,['lullaby'],66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,littleONES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001LvKFwYbfKYPQF2Fiv77,Yeh Lo Main Haari Piya,34,190787,0,['Geeta Dutt'],['0QsbYX8XslSSUcztc6u4pO'],1/1/1954,1954,0.555,0.533,3,-7.609,1,0.0372,0.802,0.211,0.27,0.882,82.68,4,0QsbYX8XslSSUcztc6u4pO,307914,"['classic bollywood', 'classic pakistani pop', 'filmi', 'ghazal', 'sufi']",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geeta Dutt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001s02k3baVIxp6lIVRu6k,Yehi To Pyare Preet Ki,0,205473,0,['Janabai Pawar'],['6vwLfhlHMzAuDHsp1xtmON'],12/31/1937,1937,0.426,0.0884,3,-10.925,1,0.0639,0.988,0.00113,0.393,0.396,80.21,3,6vwLfhlHMzAuDHsp1xtmON,0,[],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Janabai Pawar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001UI3J6PKAEnBgqrwGGQC,Pyramania,21,163840,0,['The Alan Parsons Project'],['2m62cc253Xvd9qYQ8d2X3d'],1977,1977,0.839,0.406,7,-17.732,1,0.1,0.0555,2.39E-05,0.107,0.559,139.367,4,2m62cc253Xvd9qYQ8d2X3d,949502,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Alan Parsons Project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001UkMQHw4zXfFNdKpwXAF,Brand New Man - with Luke Combs,69,191053,0,"['Brooks & Dunn', 'Luke Combs']","['0XKOBt59crntr7HQXXO8Yz', '718COspgdWOnwOFpJHRZHS']",4/5/2019,2019,0.573,0.846,7,-4.866,1,0.0344,0.00372,7.87E-05,0.29,0.562,127.061,4,0XKOBt59crntr7HQXXO8Yz,1815401,"['contemporary country', 'country', 'country road', 'country rock']",74,718COspgdWOnwOFpJHRZHS,4755356,['contemporary country'],85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooks & Dunn,Luke Combs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001YQlnDSduXd5LgBd66gT,El Tiempo Es Dinero - Remasterizado 2007,36,177267,0,['Soda Stereo'],['7An4yvF7hDYDolN4m5zKBp'],2/6/1984,1984,0.554,0.921,2,-4.589,1,0.0758,0.0194,0.0881,0.329,0.7,183.571,1,7An4yvF7hDYDolN4m5zKBp,5474588,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'ska argentino']",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soda Stereo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001ZmOPuWEW5czwun7nkha,Would You? (End Title),8,92867,0,"['Gene Kelly', 'Betty Noyes']","['1mhlGWeiNrWnhJJc2EufYk', '3mLYVpwZgpKUH88QeyIkiG']",4/11/1952,1952,0.16,0.12,5,-15.244,1,0.0367,0.915,0.00024,0.28,0.162,169.722,1,1mhlGWeiNrWnhJJc2EufYk,66437,"['adult standards', 'vintage hollywood']",50,3mLYVpwZgpKUH88QeyIkiG,1398,['movie tunes'],36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gene Kelly,Betty Noyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00218i6cYENiDszmBKsYYg,Gxldchainnn,55,132657,1,['Radical'],['4k6hMjEI3XFfMcRLCa9yd3'],8/23/2018,2018,0.706,0.473,0,-8.085,0,0.0926,0.984,0.0242,0.106,0.59,87.412,4,4k6hMjEI3XFfMcRLCa9yd3,34357,"['italian hip hop', 'trap italiana']",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Radical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0022sbR4gAWFhpMaYLbtnX,Anatheorisa,22,216561,0,['Peggy Zina'],['4ut0QJyQkh4mrh3Cu6diKz'],1/1/2009,2009,0.748,0.865,8,-5.663,0,0.0327,0.18,0,0.133,0.879,138.018,4,4ut0QJyQkh4mrh3Cu6diKz,55093,"['greek pop', 'laiko']",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peggy Zina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0024tEymsoc9FyKUauQngQ,To the Unknown Man,41,546107,0,['Vangelis'],['4P70aqttdpJ9vuYFDmf7f6'],1977,1977,0.305,0.234,1,-18.255,1,0.0259,0.752,0.929,0.132,0.078,82.453,3,4P70aqttdpJ9vuYFDmf7f6,400296,"['cyberpunk', 'new age', 'synthesizer']",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vangelis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0025JMWRhsWx0GXdlzhHMO,Tyrant - 2016 - Remaster,1,197293,0,['Grave Digger'],['6mfghV4I1CD17FOhDKq7cJ'],5/27/2016,2016,0.252,0.877,0,-7.876,0,0.0481,5.05E-05,0.0807,0.0685,0.332,103.784,4,6mfghV4I1CD17FOhDKq7cJ,102443,"['german metal', 'german power metal', 'hard rock', 'melodic metal', 'metal', 'neo classical metal', 'neo-trad metal', 'power metal', 'speed metal']",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grave Digger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0029TH4cSnQ12KKfHaq11C,L.A. Goodbye,38,198960,0,['Secret Service'],['3xmyGL7g6crcLsRy1TNOQU'],1/1/2000,2000,0.616,0.819,5,-4.109,1,0.0303,0.00252,0.000114,0.215,0.962,126.816,4,3xmyGL7g6crcLsRy1TNOQU,35206,"['europop', 'italian disco']",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secret Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002Ac7LJjVIcfFYMZ6Irue,Aquel Payaso,3,177613,0,['Ruben Rada'],['5AfGpwSbYKelc5nJjUVRmb'],8/23/1969,1969,0.4,0.391,6,-10.487,1,0.0276,0.485,1.18E-05,0.118,0.401,83.459,4,5AfGpwSbYKelc5nJjUVRmb,41358,"['folklore argentino', 'musica popular uruguaya', 'nueva cancion']",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ruben Rada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002ak2fuoNB5KW0plsN1jp,Sally,26,213533,0,['Vaya Con Dios'],['0ODWsmNXtn928qhhEn87C8'],4/10/1990,1990,0.731,0.39,9,-12.023,0,0.0286,0.421,2.55E-06,0.0785,0.696,97.397,4,0ODWsmNXtn928qhhEn87C8,96543,['classic belgian pop'],54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vaya Con Dios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002aR3zqP6SvscCnPT44on,Binorie Variations,0,726436,0,"['Tom Scott', 'The Vienna Orchestra', 'F. Charles Adler']","['72ktMty33X1LsIzHdRr0U5', '2Q4AoMelkWlbAoSjcALnyR', '3na0iumTFmVD62dzsoQjS9']",1/1/1955,1955,0.203,0.107,4,-21.175,0,0.0399,0.925,0.832,0.112,0.0375,107.391,4,72ktMty33X1LsIzHdRr0U5,21856,"['jazz funk', 'smooth jazz']",38,2Q4AoMelkWlbAoSjcALnyR,80,[],1,3na0iumTFmVD62dzsoQjS9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tom Scott,The Vienna Orchestra,F. Charles Adler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002c2TeuD0GPfL2ahcmWEF,Uth Soye Huye Husn,0,178204,0,['Zohrabai Ambalawali'],['4IbxoDWYegersIEUCd9OcY'],12/31/1945,1945,0.676,0.245,6,-10.906,0,0.0945,0.995,0.571,0.134,0.748,75.444,4,4IbxoDWYegersIEUCd9OcY,8424,"['classic bollywood', 'ghazal']",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zohrabai Ambalawali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002CcxKpBE1tfKOy2CRaWr,Teri Bhi Chup Aur Meri Bhi Chup,0,194154,0,"['Asha Bhosle', 'Mohammed Rafi']","['5as8A4G47Ohu9NSWs3Je8U', '0gXDpqwYNDODn7fB0RDN8J']",12/31/1955,1955,0.505,0.419,3,-10.511,0,0.316,0.983,0.0512,0.148,0.654,134.658,3,5as8A4G47Ohu9NSWs3Je8U,1975077,"['chutney', 'classic bollywood', 'desi pop', 'filmi', 'sufi']",65,0gXDpqwYNDODn7fB0RDN8J,2137236,"['classic bollywood', 'classic tollywood', 'desi pop', 'filmi', 'sufi']",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asha Bhosle,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002dEfJAJnpoDU5cUhMmZJ,Melodie in A,0,158145,0,"['Eddie South & His Orchestra', 'Eddie South']","['2hcxl5KeTzq5z5KWdPcMMi', '1E1ti7Ttt0Vq3GVCw9oHvm']",1940,1940,0.354,0.353,9,-12.506,1,0.068,0.985,0.278,0.0957,0.649,152.424,4,2hcxl5KeTzq5z5KWdPcMMi,1,[],0,1E1ti7Ttt0Vq3GVCw9oHvm,1520,['jazz violin'],18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eddie South & His Orchestra,Eddie South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002dh6a4LfxfGGnhPZY4fG,"Paris, France / When Does This Feeling Go Away?",0,309347,0,"['Stephen Douglass', 'Make a Wish Ensemble']","['103gx064OcKkknnC8OrpNe', '2FXZDmxEeLU4GNpIaILYkD']",1951,1951,0.389,0.312,7,-9.839,1,0.04,0.919,4.08E-06,0.425,0.289,119.479,4,103gx064OcKkknnC8OrpNe,83,[],10,2FXZDmxEeLU4GNpIaILYkD,1,[],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephen Douglass,Make a Wish Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002DkDzzQ7lrgaqWBF2o1M,Snabbköpskassörskan,37,205280,0,['Di sma undar jordi'],['4nMn2UgtOPeVl1xyTh0Xir'],1/1/1985,1985,0.509,0.715,7,-6.419,1,0.176,0.0251,0,0.419,0.833,178.144,4,4nMn2UgtOPeVl1xyTh0Xir,350,['gotlandsk musik'],24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Di sma undar jordi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002GhFnAM2IkoVWzVnqJHe,"Neenaade Naa (From ""Yuvarathnaa (Kannada)"")",55,252460,0,"['Thaman S', 'Armaan Malik', 'Shreya Ghoshal']","['2FgHPfRprDaylrSRVf1UlN', '4IKVDbCSBTxBeAsMKjAuTs', '0oOet2f43PA68X5RxKobEy']",12/25/2020,2020,0.445,0.553,10,-8.204,0,0.0331,0.82,4.70E-06,0.19,0.397,185.871,3,2FgHPfRprDaylrSRVf1UlN,1822827,"['filmi', 'tamil pop']",67,4IKVDbCSBTxBeAsMKjAuTs,9250478,"['desi pop', 'filmi', 'modern bollywood']",72,0oOet2f43PA68X5RxKobEy,7233758,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thaman S,Armaan Malik,Shreya Ghoshal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002jsFzKzBLqDS71IZpnd6,I Dunno,5,211293,0,['Linda Lewis'],['5IrR4pNp1CQNk7pxlMOvFu'],1971,1971,0.691,0.4,4,-8.828,1,0.0367,0.755,0.000125,0.11,0.716,121.355,4,5IrR4pNp1CQNk7pxlMOvFu,3758,[],36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linda Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002KIBXwb0pa66mPGuPKMr,When You Don't See Me,33,294249,0,['Sisters of Mercy'],['4HxBVyHaUa60eCSsJWxwWR'],3/1/1990,1990,0.641,0.854,9,-9.109,0,0.0291,0.00171,0.348,0.325,0.871,121.244,4,4HxBVyHaUa60eCSsJWxwWR,252814,['corrosion'],56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sisters of Mercy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002lZtb0gYsfOJKqIouc0j,008 - Moby Dick - Teil 35,14,53600,0,['Die Originale'],['0PCtW4w0RN89andUBQ3TVv'],9/11/1972,1972,0.606,0.954,3,-5.939,0,0.934,0.959,0,0.915,0.288,76.856,3,0PCtW4w0RN89andUBQ3TVv,16378,"['hoerspiel', 'kleine hoerspiel', 'reading']",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Die Originale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002sGwDZYna3CKXbYIilHz,Life,0,166949,0,['Latte Chill'],['3TcWMrT4GT6H95mspFncxF'],12/16/2009,2009,0.525,0.659,9,-14.273,0,0.0314,0.218,0.865,0.119,0.739,128.002,4,3TcWMrT4GT6H95mspFncxF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latte Chill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
